HIP, e_Plx, Plx
97327,1.17,1.34
97328,0.87,2.43
97329,0.92,1.44
97330,0.89,-0.11
97331,1.1,6.97
97332,0.63,4.79
97333,1.36,0.8
97334,0.87,3.02
97335,1.19,0.81
97336,0.71,20.87
97337,1.53,26.9
97338,1.72,7.72
97339,0.97,3.74
97340,0.98,4.48
97341,0.76,9.79
97342,1.31,3.36
97343,0.76,7.29
97344,1.15,12.88
97345,0.8,4.51
97346,2.05,5.69
97347,1.17,4.28
97348,1.57,10.81
97349,1.09,3.95
97350,1.36,6.25
97351,1.01,0.61
97352,1.43,9.31
97353,1.13,6.16
97354,2.03,4.32
97355,1.08,3.77
97356,1.56,-2.19
97357,0.72,3.1
97358,0.9,32.32
97359,0.83,1.69
97360,1.79,5.2
97361,1.16,6.07
97362,0.94,5.42
97363,0.85,8.64
97364,1.02,9.19
97365,0.83,7.28
97366,0.58,10.73
97367,1.36,8.16
97368,1.71,5.08
97369,1.31,1.23
97370,1.13,26.61
97371,1.52,1.99
97372,0.52,2.65
97373,1.51,3.91
97374,1.03,2.05
97375,0.55,3.87
97376,0.56,6.67
97377,0.91,2.52
97378,1.01,3.09
97379,0.71,3.08
97380,1.13,13.69
97381,1.13,2.46
97382,0.56,4.47
97383,3.19,9.78
97384,0.92,20.22
97385,1.16,8.28
97386,2.84,1.84
97387,0.99,8.09
97388,0.73,1.05
97389,1.23,11.35
97390,0.96,0.63
97391,0.68,0.79
97392,0.84,1.93
97393,0.97,15.72
97394,1.95,9.11
97395,0.66,1.55
97396,0.8,2.45
97397,1.89,3.67
97398,1.03,8.01
97399,0.63,18.8
97400,1.16,3.98
97401,1.09,3.44
97402,0.72,8.16
97403,1.16,2.77
97404,1.55,3.08
97405,1.06,29.37
97406,0.98,1.54
97407,1.82,9.11
97408,1.19,4.95
97409,1.04,10.99
97410,1.31,10.88
97411,0.79,2.48
97412,1.59,2.31
97413,1.05,2.25
97414,0.98,1.62
97415,0.89,3.14
97416,0.68,10.94
97417,0.95,4.52
97418,1.71,2.14
97419,1.04,6.34
97420,0.7,38.44
97421,0.67,19.19
97422,1.67,4.81
97423,0.88,16
97424,1.39,3.45
97425,0.64,8.21
97426,0.78,3.33
97427,1.3,2.98
97428,2.13,5.63
97429,0.94,5.68
97430,1.53,2.02
97431,0.83,15.43
97432,0.56,2.48
97433,0.45,22.4
97434,0.84,2.16
97435,0.7,0.31
97436,1.59,4
97437,1.15,1.55
97438,0.51,35.25
97439,0.88,0.88
97440,1.41,0.19
97441,0.79,6.43
97442,1.1,2.84
97443,1.14,2.59
97444,1.61,3.19
97445,0.87,5.16
97446,0.89,1.23
97447,2.36,8.33
97448,1.52,15.99
97449,1.91,14.11
97450,0.9,7.68
97451,0.9,2.71
97452,1.24,4.46
97454,0.91,1.85
97455,1.05,6.18
97456,1.78,-0.19
97457,2.86,2
97458,1.47,3.55
97459,1.04,4.17
97460,1.11,1.68
97461,1.14,2.34
97462,0.61,2.49
97463,1.6,13.37
97464,0.59,9.45
97465,1.57,0.96
97466,1,2.04
97467,1.52,0.48
97468,1.09,1.99
97469,1.05,6.52
97470,0.75,11.47
97471,1.01,1.03
97472,0.74,1.05
97473,1.1,5.72
97474,1.19,2.4
97475,0.73,1.88
97476,1.32,-0.36
97477,1.04,14.99
97478,0.81,-0.92
97479,1.04,4.77
97480,1.4,3.23
97481,1.15,2.88
97482,0.86,2.21
97483,1.06,3.18
97484,0.93,1.99
97485,0.62,1.47
97486,0.98,2.61
97487,0.7,1.61
97488,1.59,4.17
97489,0.77,3.71
97490,0.82,1.39
97491,0.78,4.15
97492,1.2,0.36
97493,0.82,4.28
97494,0.94,5.51
97495,1.9,15.03
97496,0.87,9.99
97497,1.45,0.77
97498,1.55,0.56
97499,0.76,11.42
97500,1.19,2.15
97501,0.98,5.58
97502,0.99,7.08
97503,0.51,4.61
97504,1.15,2.22
97505,1.23,2.85
97506,1.04,0.88
97507,1.14,18.33
97508,1.16,17.21
97509,0.72,20.17
97510,1.15,6.4
97511,0.98,7.84
97512,3.67,13.24
97513,1.13,0.04
97514,0.66,9.84
97515,0.96,21.95
97516,0.93,0.94
97517,0.57,20.5
97518,1.09,1.76
97519,1.18,3.76
97520,2.5,-0.16
97521,1.25,1.36
97522,1.47,5.62
97523,1.24,1.78
97524,0.95,10.32
97525,1.02,-0.05
97526,1.29,2.65
97527,0.64,18.78
97528,0.74,5.3
97529,1.42,1.26
97530,3.2,6.62
97531,1.36,20.43
97532,0.95,0.84
97533,0.71,4.08
97534,0.56,24.08
97535,1.31,1.62
97536,0.56,5.28
97537,0.86,22.2
97538,0.55,4.68
97539,1.19,6.06
97540,0.98,4.28
97541,1.23,4.67
97542,0.64,4.84
97543,0.93,10.32
97544,1.29,3.39
97545,1.34,3.11
97546,1.14,22.23
97547,1.04,1.69
97548,2.06,16.1
97549,1.91,3.7
97550,1.31,15.03
97551,0.78,5.97
97552,1.81,1.94
97553,0.93,2.14
97554,1.02,8.31
97555,1.11,5.61
97556,0.78,1.44
97557,1.03,20.02
97558,3.33,1.64
97559,1.24,6.38
97560,0.91,1.89
97561,0.98,12.34
97562,1.29,2.88
97563,2.3,0.4
97564,1.73,15.7
97565,2.2,3.78
97566,1.26,0.81
97567,3.19,19.3
97568,1.01,14.15
97569,0.82,3.03
97570,\N,\N
97571,1.22,9.02
97572,0.61,1.92
97573,0.66,6.86
97574,1.14,0.62
97575,0.92,8.71
97576,2.98,1.83
97577,1.48,1.16
97578,0.96,2.57
97579,2.81,17.34
97580,0.87,3.14
97581,0.81,12.27
97582,0.9,4.03
97583,1.32,1.92
97584,0.82,2.5
97585,1.49,1.2
97586,5.53,9.66
97587,1.23,3.07
97588,1.46,2.69
97589,11.01,6.14
97590,0.98,12.58
97591,0.95,10.12
97592,1.27,6.12
97593,1.13,5.54
97594,1.58,-0.36
97595,0.68,3.3
97596,1.08,11.29
97597,1,2.61
97598,1.01,2.92
97599,0.8,6.49
97600,1.26,7.16
97601,1.4,4.66
97602,0.95,3.09
97603,0.93,0.52
97604,1.29,9.4
97605,1.75,3.22
97606,1.37,8.12
97607,0.92,2.1
97608,1.06,5.43
97609,0.61,3.49
97610,1.14,2.92
97611,0.75,3.63
97612,0.51,18.62
97613,1.03,4.1
97614,1.49,4.39
97615,1.21,8.91
97616,0.95,9.49
97617,0.59,5.14
97618,1,1.82
97619,0.71,3
97620,1.34,2.91
97621,1.29,7.15
97622,0.81,5.18
97623,1.54,10.06
97624,1.34,4.24
97625,1.28,2.63
97626,0.84,1.53
97627,0.93,0.98
97628,1,2.55
97629,1.36,9.43
97630,0.54,5.08
97631,2.56,4.75
97632,2.02,3.95
97633,1.12,14.13
97634,0.49,1.27
97635,0.45,16.96
97636,0.59,4.11
97637,1.01,3.58
97638,0.64,3.5
97639,1.31,5.62
97640,0.76,35.46
97641,0.83,5
97642,3.15,10.04
97643,1.08,5.24
97644,1.43,-0.54
97645,1.6,8.13
97646,0.71,12.55
97647,0.76,6.16
97648,1.23,2.82
97649,0.94,194.44
97650,0.97,37.86
97651,0.57,0.96
97652,1.27,0.82
97653,0.6,3.67
97654,0.65,9.91
97655,0.98,4.82
97656,1.1,2.76
97657,0.96,27.5
97658,1.04,2.94
97659,0.79,4.56
97660,1.08,14.08
97661,1.44,9.45
97662,1.14,4.39
97663,0.98,4.34
97664,1.42,5.77
97665,0.63,4.82
97666,2.03,3.03
97667,1.3,12.38
97668,1.9,24.46
97669,1.61,-2.82
97670,0.79,1.73
97671,0.83,1.91
97672,1.49,-0.49
97673,2.73,7.16
97674,0.69,16.67
97675,0.77,51.57
97676,1.27,18.18
97677,0.86,6.21
97678,0.55,1.43
97679,0.69,5.27
97680,1.75,1.86
97681,0.79,2.72
97682,0.73,13.77
97683,2.33,9.3
97684,1.05,5.07
97685,1.77,6.39
97686,0.63,2.97
97687,0.93,5.72
97688,1.8,3.74
97689,0.62,4.29
97690,1.21,10.84
97691,1.55,4.96
97692,0.95,3.27
97693,2.43,23.36
97694,1.2,2.34
97695,1.37,1.45
97696,4.16,8.18
97697,1.08,8.58
97698,1.13,0.78
97699,3.29,12.52
97700,0.52,15.14
97701,1.14,4.44
97702,1.75,5.93
97703,1.45,-0.64
97704,4.21,23.81
97705,0.92,14.73
97706,0.88,13.13
97707,1.46,-0.08
97708,1.18,4.28
97709,1.23,-0.37
97710,1.05,8.8
97711,0.88,1.78
97712,1.18,1.4
97713,1.49,3.21
97714,1.28,12.5
97715,1.19,-0.17
97716,2.64,-1.28
97717,0.74,0.79
97718,1.52,0.37
97719,0.98,12.28
97720,0.65,13.49
97721,1.77,4.6
97722,1.16,8.49
97723,0.71,4.13
97724,0.91,1.44
97725,1.42,3.85
97726,1.04,7.69
97727,1.06,3.2
97728,1.09,3.09
97729,1.09,13.15
97730,0.91,1.12
97731,1.32,6.91
97732,1.32,0.08
97733,9.38,13.85
97734,1.03,1.24
97735,3.26,7.03
97736,0.92,3.5
97737,1.11,13.78
97738,0.83,11.07
97739,1.01,5.44
97740,1.01,3.8
97741,0.98,0.77
97742,1.17,5.14
97743,1.39,0.42
97744,0.84,11.59
97745,1.08,5.78
97746,1.05,4.52
97747,6.21,8.11
97748,1.09,1.22
97749,0.86,9.62
97750,0.77,2.31
97751,0.62,5.03
97752,0.65,8.46
97753,0.88,3.53
97754,1.06,2.59
97755,0.8,1.3
97756,1.21,3.35
97757,0.48,0.22
97758,1.02,10.92
97759,1.48,1.11
97760,0.76,1.91
97761,0.97,0.51
97762,1.05,4.16
97763,0.79,2.82
97764,2.68,6.37
97765,0.76,1.83
97766,1.89,11.17
97767,0.79,36.15
97768,1.07,2.95
97769,0.95,19
97770,1.09,4.4
97771,0.85,4.36
97772,9.29,8.56
97773,0.63,5.55
97774,0.52,1.32
97775,1.54,3.35
97776,1.04,4.06
97777,0.56,6.76
97778,1.02,1.42
97779,0.97,29.91
97780,0.95,6.6
97781,1.39,9.54
97782,0.66,4.63
97783,0.93,10.46
97784,1.58,7.13
97785,2.64,0.42
97786,1.16,0.66
97787,1.37,3.28
97788,0.7,5.29
97789,0.56,4.41
97790,1.25,6.75
97791,1.38,-1.8
97792,2.43,4.87
97793,1.39,6.95
97794,1.15,0.15
97795,5.21,5.3
97796,0.7,0.23
97797,1.23,-0.99
97798,1.01,-0.86
97799,1.04,3.53
97800,1.6,1.85
97801,1.09,1.91
97802,0.95,0.42
97803,1.13,1.98
97804,0.91,2.78
97805,1.46,35.64
97806,2.16,1.18
97807,1.65,3.2
97808,1.4,3.27
97809,3.66,6.11
97810,1.35,4.86
97811,1.06,4.28
97812,0.59,6.97
97813,0.76,1.02
97814,0.97,3.43
97815,0.66,3.52
97816,1.45,9.21
97817,1.09,1.86
97818,0.83,1.16
97819,4.05,11.83
97820,1.27,3.92
97821,0.79,3.77
97822,0.81,2.51
97823,1.05,4.54
97824,0.99,0.85
97825,1.5,1.75
97826,1.58,3.94
97827,1.32,2.85
97828,1.39,5.81
97829,1.3,2.28
97830,6.15,4.14
97831,1.07,5.87
97832,0.77,2.82
97833,0.74,2.83
97834,0.91,3.01
97835,1.25,2.31
97836,0.94,0.99
97837,0.64,18.81
97838,0.81,4.73
97839,0.76,2.59
97840,1.05,3.97
97841,0.92,2.4
97842,0.96,2.93
97843,1.44,6.4
97844,0.95,4.93
97845,0.51,1.08
97846,0.74,17.72
97847,0.69,1.86
97848,1.37,6.68
97849,1.38,8.58
97850,1.69,-2.35
97851,1.28,9.99
97852,1.56,4.17
97853,1.39,9.21
97854,1.42,3.49
97855,0.79,2.56
97856,0.82,6.82
97857,1.03,3.56
97858,1.26,1.9
97859,1.21,4.75
97860,1.67,3.55
97861,1.01,1.94
97862,0.59,1.53
97863,0.9,1.8
97864,0.9,1.77
97865,1.5,1.06
97866,1.24,14.89
97867,0.72,6.26
97868,4.4,1.41
97869,0.78,2.84
97870,0.49,5.11
97871,0.93,11.79
97872,1.26,4.27
97873,1.88,3.89
97874,1.53,2.07
97875,0.87,1
97876,0.88,6.62
97877,1,3.51
97878,0.72,1.92
97879,1.19,6.87
97880,1.17,2.33
97881,1.07,1.25
97882,1.3,4.74
97883,0.93,2.12
97884,1.14,3.11
97885,1.25,8.64
97886,0.67,9.08
97887,1.55,11.85
97888,1.29,5.32
97889,1.26,2.83
97890,1.42,4.24
97891,0.85,3.06
97892,0.48,9.61
97893,0.73,2.11
97894,1,5.79
97895,0.52,1.68
97896,1.38,1.55
97897,1.07,1.54
97898,1.02,2.91
97899,1.2,9.69
97900,0.89,8.55
97901,1.57,5.67
97902,0.74,2.4
97903,0.87,1.66
97904,0.99,0.4
97905,2.33,3.05
97906,0.66,2.1
97907,0.62,1.57
97908,1.29,9.14
97909,1.11,2.73
97910,0.67,1.79
97911,0.79,4.76
97912,1.13,5.06
97913,0.76,1.71
97914,0.59,3.7
97915,0.77,6.12
97916,0.96,9.74
97917,1.14,3.65
97918,0.94,14.01
97919,0.67,2.24
97920,0.94,0.58
97921,1.41,11.47
97922,1.5,11.96
97923,1.9,0.9
97924,0.92,2.16
97925,1.06,1.23
97926,3.33,4.34
97927,1.79,24.29
97928,1.06,8.27
97929,1.16,3.26
97930,0.68,3.38
97931,1.09,2.15
97932,1.35,0.57
97933,1.64,2.31
97934,1.29,2.78
97935,1.25,3.1
97936,0.7,0.78
97937,1.49,17.43
97938,1.01,15.96
97939,1.14,2.03
97940,1.64,21.12
97941,1.31,5.91
97942,1.24,0.29
97943,0.63,4.68
97944,0.81,70.34
97945,1.37,3.85
97946,1.63,6.61
97947,1.65,4.97
97948,0.89,1.4
97949,1.52,0.19
97950,2.12,23.29
97951,0.77,9.7
97952,1.18,0.95
97953,1.44,2.87
97954,1.19,0.47
97955,1.19,6.39
97956,1.32,8.08
97957,0.72,1.38
97958,1.35,1.84
97959,0.65,2.99
97960,2.79,0.03
97961,0.72,6.9
97962,1.7,12.33
97963,0.71,3.95
97964,1.1,2.85
97965,0.63,4.18
97966,1.08,9.74
97967,1.09,9.02
97968,1.16,1.29
97969,0.91,5.11
97970,0.89,12.38
97971,0.78,10.72
97972,1.08,2.68
97973,1.28,6.86
97974,1.06,9.67
97975,0.99,4.53
97976,2.04,8.77
97977,2.03,20.1
97978,0.56,1.94
97979,0.77,3.55
97980,1.15,9.45
97981,1.43,6.42
97982,0.99,2.54
97983,1.18,12.94
97984,1.31,6.69
97985,0.51,2.12
97986,1.17,5.42
97987,0.92,2.45
97988,0.58,3.87
97989,0.54,2.38
97990,0.84,6.24
97991,2.69,-1.04
97992,0.76,7.71
97993,0.94,2
97994,0.89,3
97995,1.22,-1.23
97996,1.02,9.81
97997,0.61,3.87
97998,1.15,3.74
97999,0.81,2.18
98000,1.41,0.22
98001,0.78,22.31
98002,2.11,4.78
98003,1.26,4.62
98004,0.69,2.73
98005,1.36,4.31
98006,0.59,6.53
98007,1.76,27.39
98008,0.96,2.24
98009,1.54,6.84
98010,0.69,4.68
98011,0.71,5.73
98012,1.17,2.59
98013,0.53,7.13
98014,1.24,2.12
98015,1.36,12.13
98016,1.14,1.77
98017,0.74,4.39
98018,0.93,1.34
98019,1.03,1.3
98020,1.17,25.32
98021,1.56,3.44
98022,3.76,2.54
98023,1.06,6.21
98024,0.98,2.62
98025,0.65,8.45
98026,0.98,1.76
98027,1.98,12.19
98028,0.59,6.93
98029,1.16,5.17
98030,1.64,4.74
98031,1.77,2.91
98032,0.85,17.24
98033,2.26,7.27
98034,1.21,2.89
98035,1.31,9.06
98036,0.83,72.95
98037,0.86,1.7
98038,1.18,11.67
98039,0.97,4.43
98040,1.07,9.5
98041,1.77,4.35
98042,1.83,6.18
98043,1.34,2.85
98044,0.51,7.06
98045,0.89,12.28
98046,1.12,3.45
98047,1.03,3.63
98048,0.84,4.25
98049,1.28,18.84
98050,1.08,8.38
98051,1.25,4.82
98052,0.78,2.53
98053,0.91,6.18
98054,1.32,4.92
98055,0.58,11.3
98056,0.81,1.04
98057,1.48,-1.2
98058,0.55,2.18
98059,1.52,-0.51
98060,4.4,-3.36
98061,0.58,-0.18
98062,1.54,6.29
98063,1.22,2.18
98064,0.82,0.52
98065,1.32,0.5
98066,0.94,42.03
98067,1.01,4.82
98068,0.54,2.71
98069,0.92,12.79
98070,2.4,36.42
98071,0.93,6.06
98072,1.24,1.58
98073,0.5,3.55
98074,1.32,2.72
98075,1.22,2.24
98076,1.02,5.85
98077,1.44,0.41
98078,1.11,13.35
98079,0.97,4.56
98080,1.3,2.36
98081,1.38,4.83
98082,1.27,3.3
98083,0.91,3.85
98084,1.25,1.99
98085,0.73,0.76
98086,0.56,4.7
98087,1.65,0.94
98088,1.24,-0.8
98089,1.27,3.3
98090,0.93,2.02
98091,1.28,6.77
98092,1.22,8.49
98093,0.68,3.53
98094,0.73,0.97
98095,0.66,1.65
98096,1.63,9.13
98097,1.07,3.8
98098,1.36,11.97
98099,0.88,0.54
98100,0.63,6.04
98101,1.61,5.86
98102,3.03,6.41
98103,0.76,15.84
98104,4.53,5.44
98105,1.95,32.65
98106,1,42.78
98107,8.52,-9.19
98108,1.06,15.67
98109,17.61,-27.84
98110,0.54,23.4
98111,0.48,11.67
98112,1.33,3.86
98113,1.3,0.25
98114,1.26,5.31
98115,0.98,2.17
98116,0.72,2.9
98117,1.33,1.93
98118,0.74,4.8
98119,1.31,-0.59
98120,0.85,4.15
98121,0.67,2.43
98122,1.87,5.38
98123,5.38,33.43
98124,0.99,1.95
98125,1.08,5.23
98126,0.66,3.24
98127,1.16,1.52
98128,1.31,2.51
98129,1.88,2.06
98130,1.14,52.11
98131,0.81,2.74
98132,1.15,5.57
98133,1.36,3.38
98134,1.06,3.74
98135,0.87,6.17
98136,1.5,-2.1
98137,0.84,2.54
98138,0.69,10.31
98139,1.27,1.63
98140,1.61,2.98
98141,0.71,3.87
98142,1.22,4.75
98143,0.49,2.93
98144,1.36,6.83
98145,0.82,2.41
98146,0.49,9.31
98147,4.68,8.21
98148,1.16,11.28
98149,1.14,0.82
98150,1.19,3.84
98151,0.93,13.76
98152,0.92,10.84
98153,1.44,-0.66
98154,0.76,11.32
98155,1.04,1.95
98156,0.79,1.9
98157,0.78,6.76
98158,0.98,1.26
98159,2.24,23.53
98160,0.9,2.31
98161,1.53,4.87
98162,0.75,2.7
98163,0.74,2.18
98164,1.45,1.97
98165,0.65,2.89
98166,0.51,2.67
98167,1.57,4.1
98168,0.82,3.55
98169,0.77,5.04
98170,2.17,23.29
98171,1.19,2.28
98172,1.16,6.19
98173,1.15,4.66
98174,0.68,10.81
98175,1.04,0.7
98176,1.58,2.28
98177,1.04,3.92
98178,1.16,10.89
98179,1.62,-1.45
98180,1.58,4.01
98181,1.03,3.56
98182,0.67,5.25
98183,0.79,2.26
98184,1.36,4.85
98185,1.15,19.75
98186,0.72,3.23
98187,1.14,6.04
98188,0.86,2.16
98189,1.59,13.07
98190,0.86,2.79
98191,0.93,9.38
98192,0.97,39.24
98193,0.98,8.95
98194,0.54,2.13
98195,1.14,2.48
98196,1.72,0.69
98197,1.01,15.57
98198,0.81,5.03
98199,1.17,1.47
98200,1.12,5.49
98201,1.07,1.92
98202,1.52,8.57
98203,1.26,5.21
98204,1.48,52.92
98205,0.92,2.64
98206,0.84,23.47
98207,1,3.05
98208,1.13,5.38
98209,0.76,3.97
98210,1.02,10.67
98211,1.31,23.36
98212,1.1,-0.33
98213,0.58,2.72
98214,0.9,2.28
98215,1.51,1.56
98216,5.81,-2.12
98217,1.71,1.61
98218,1.09,1.92
98219,1.14,0.3
98220,2.57,2.48
98221,0.89,6.49
98222,1.08,16.6
98223,1.81,-0.25
98224,1.76,3.79
98225,1.32,11.21
98226,1.14,18.98
98227,1.47,0.37
98228,0.95,11.82
98229,0.63,1.6
98230,0.95,1.84
98231,1.12,3.22
98232,1.12,2.03
98233,1.2,2.84
98234,0.69,8.06
98235,3.42,-1.95
98236,0.95,1.01
98237,2.2,18.09
98238,0.88,2.8
98239,0.74,1.68
98240,1.04,5.29
98241,1.2,9.22
98242,0.66,1.34
98243,0.95,6.08
98244,1.22,7.94
98245,0.69,17.34
98246,2.4,-1.33
98247,1.35,0.68
98248,1.55,2.13
98249,0.84,6.37
98250,1.23,0.04
98251,0.89,2.07
98252,1.11,6.07
98253,0.7,2.57
98254,0.66,1.74
98255,1.3,2.7
98256,0.58,7.05
98257,1.63,6.07
98258,1.01,11.18
98259,1.16,6.18
98260,1.51,8.02
98261,1.31,2.81
98262,0.59,2.73
98263,0.91,0.97
98264,1.14,7.44
98265,4.02,-7.74
98266,1.12,5.38
98267,1.07,1.39
98268,0.76,0.7
98269,0.61,5.22
98270,2.14,1.46
98271,0.71,4.7
98272,2.99,9.04
98273,1.28,6.93
98274,1.53,21.52
98275,1.17,2.2
98276,1.45,5.38
98277,1.56,3.96
98278,1.12,8.96
98279,0.78,3.03
98280,0.97,2.17
98281,1.13,5
98282,1.19,9.09
98283,0.79,2.17
98284,1.38,8.32
98285,0.93,4.42
98286,1.05,4.19
98287,0.86,14.1
98288,0.74,14.2
98289,0.74,3.64
98290,1.51,4.21
98291,0.81,3.64
98292,1.03,2.73
98293,0.89,3.35
98294,0.97,11.1
98295,2.83,3.89
98296,0.89,12.78
98297,2.1,-1.05
98298,1.01,0.58
98299,0.7,3.41
98300,0.92,4.28
98301,1.67,10.05
98302,0.87,1.91
98303,1.34,-2.22
98304,1.57,7.99
98305,1.12,5.5
98306,0.76,0.86
98307,1.61,4.26
98308,0.53,7.58
98309,0.75,2.2
98310,1.15,5.73
98311,1.06,0.14
98312,0.88,3.23
98313,0.91,2.02
98314,0.96,10.39
98315,1.21,14.19
98316,1.17,43.91
98317,1.18,1.78
98318,1,4.84
98319,1.2,4.86
98320,0.73,1.85
98321,0.87,3.96
98322,1.07,17.16
98323,0.93,3.62
98324,0.58,7.47
98325,0.58,5.99
98326,1.46,4.22
98327,1.16,3.1
98328,0.66,9.64
98329,1.44,18.92
98330,1.43,9.02
98331,2.1,5.8
98332,0.66,14.08
98333,0.47,7.74
98334,1.56,-0.69
98335,1.47,7.79
98336,1.15,3.95
98337,0.71,11.9
98338,1.28,2.06
98339,1.44,1.9
98340,1.44,2.22
98341,1.8,2.66
98342,0.96,7.39
98343,0.6,3.8
98344,1.56,1.54
98345,1.31,2
98346,0.71,9.56
98347,1.08,0.86
98348,1.25,9.2
98349,0.71,2.04
98350,0.91,3.68
98351,0.94,15.22
98352,1.55,1.82
98353,0.83,9.58
98354,2.08,11.74
98355,1.05,17.82
98356,1.61,14.5
98357,0.59,6.65
98358,0.8,0.64
98359,1.02,5.55
98360,0.55,-0.01
98361,1.09,7.3
98362,7.31,7.13
98363,1.61,2.15
98364,1.23,4.7
98365,0.63,4.53
98366,1.17,2.23
98367,0.55,4.06
98368,1.73,1.99
98369,3.05,2.53
98370,1.36,3.38
98371,0.76,4.05
98372,1,9.07
98373,1.14,6.05
98374,1.46,1.72
98375,1.07,20.66
98376,1.67,1.93
98377,0.9,1.56
98378,0.7,8.83
98379,0.45,4.24
98380,1.47,-1.99
98381,1.08,24.44
98382,0.53,11.11
98383,0.62,6.91
98384,0.77,7.02
98385,0.93,4.24
98386,1.28,6.17
98387,1.29,2.86
98388,1.8,7.31
98389,0.96,9.9
98390,2.35,4.9
98391,1.2,2.92
98392,0.98,8.15
98393,1.16,1.28
98394,1.19,4.45
98395,1.17,6.82
98396,1.75,5.38
98397,1.37,13.01
98398,1.05,7.15
98399,0.79,2.91
98400,1.41,2.24
98401,0.5,6.21
98402,0.73,5.4
98403,0.85,9.25
98404,1.22,0.17
98405,0.54,5.65
98406,0.97,10.34
98407,0.71,2.32
98408,1.06,1.8
98409,1.08,1.78
98410,1.68,15.62
98411,3.81,-8.96
98412,0.9,5.28
98413,1.47,27.79
98414,1.18,10.9
98415,1.02,3.49
98416,1.35,40.75
98417,1.39,2.7
98418,1.04,1.4
98419,0.7,3.54
98420,1.14,2.83
98421,0.88,20.81
98422,0.83,0.3
98423,1.15,0.61
98424,0.56,2.45
98425,0.5,2.07
98426,0.99,4.08
98427,1.45,11
98428,0.85,0.68
98429,4.83,4.78
98430,4.14,2.57
98431,1.18,14.06
98432,1.34,7.41
98433,1.15,8.68
98434,1.64,2.03
98435,0.8,6.8
98436,0.86,3.06
98437,0.88,1.9
98438,0.73,4.37
98439,0.61,4.44
98440,1.17,8.98
98441,0.66,1.76
98442,1.04,19.79
98443,0.85,2.56
98444,0.91,26.01
98445,0.89,5.79
98446,8.72,-1.05
98447,1.79,-1.41
98448,0.88,6.15
98449,0.96,12.08
98450,0.71,1.35
98451,1.47,17.1
98452,1.62,6.03
98453,2.06,6.29
98454,1.85,3.09
98455,1.03,1.28
98456,1.06,1.63
98457,2.03,12.3
98458,0.7,2.21
98459,0.59,2.49
98460,1.21,5.38
98461,0.81,10.33
98462,1.13,3.3
98463,1.56,6.89
98464,1.4,2.58
98465,0.77,0.41
98466,2.97,-0.24
98467,0.92,3.92
98468,1.16,5.33
98469,0.64,1.71
98470,1.06,47.9
98471,1.79,4.7
98472,1.3,2.57
98473,0.9,5.55
98474,1.07,1.51
98475,1.37,7.4
98476,1.1,-0.73
98477,1.26,2.82
98478,0.74,15.09
98479,1.22,2.43
98480,1.54,5.83
98481,1.57,2.01
98482,0.8,10.8
98483,0.59,5.45
98484,1.14,2.25
98485,0.9,2.96
98486,0.92,0.61
98487,2.26,0.71
98488,0.99,13.13
98489,1.03,3.01
98490,0.69,3.14
98491,0.76,2.34
98492,3.16,9.09
98493,0.69,2.05
98494,2.04,3.36
98495,0.55,30.73
98496,0.85,6.54
98497,1.08,2.77
98498,0.87,2.63
98499,1.01,3.87
98500,0.91,5.1
98501,1.23,2.16
98502,1.15,3.45
98503,3.4,0.41
98504,0.81,3.18
98505,0.87,51.94
98506,2.99,7.18
98507,1.1,8.8
98508,1.1,1.87
98509,1.01,1.7
98510,0.69,3.33
98511,0.8,3.33
98512,0.87,9.07
98513,1.03,4.52
98514,1.34,14.7
98515,0.97,2.48
98516,1.04,12.66
98517,0.9,5.04
98518,3.16,5.41
98519,0.87,1.3
98520,1.81,8.48
98521,1.01,5.18
98522,0.67,6.34
98523,1,4.16
98524,0.82,-0.39
98525,0.65,2.63
98526,0.87,3.63
98527,1.2,0.73
98528,2.47,-0.36
98529,1.35,2.54
98530,0.6,-0.7
98531,0.98,4.76
98532,1.1,14.76
98533,0.83,23.42
98534,27.52,-3.54
98535,1.64,16.52
98536,0.84,3.16
98537,0.94,2.2
98538,1.23,1.74
98539,1.15,5.49
98540,0.76,3.88
98541,1.12,5.45
98542,2.19,-0.1
98543,0.64,14.67
98544,0.96,6.8
98545,0.81,3.57
98546,2.38,2.34
98547,0.87,6.22
98548,0.94,1.76
98549,1.03,1.82
98550,1.14,8.44
98551,1.26,1.34
98552,0.78,1.62
98553,1.69,-2.37
98554,1.32,1.39
98555,1.42,10.79
98556,1.79,13.07
98557,0.58,2.77
98558,0.6,1.83
98559,1.37,16.86
98560,1.1,16.18
98561,0.97,2.95
98562,0.82,2.81
98563,0.57,3.25
98564,1.12,3.67
98565,0.98,12.41
98566,0.72,6.11
98567,0.93,5.35
98568,0.89,4.59
98569,2.5,5.02
98570,1.21,3.55
98571,0.47,7.6
98572,0.67,1.33
98573,1.22,5.01
98574,3.08,5.88
98575,0.78,10.42
98576,0.89,1.81
98577,1.12,11.86
98578,1.6,12.56
98579,0.96,11.65
98580,10.04,0.55
98581,1.33,-1.69
98582,1.04,0.78
98583,0.49,5.78
98584,1.17,5.39
98585,1.38,3.34
98586,1.44,3.63
98587,0.85,1.55
98588,1.61,-0.45
98589,0.94,29.2
98590,1.63,7.28
98591,1,3.55
98592,1.19,5.91
98593,1.04,1.87
98594,0.96,5.65
98595,1.3,3.51
98596,1.32,1.22
98597,1.42,8.57
