designation,simbad_HD,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,MG,MG_error,MBp,MBp_error,MRp,MRp_error,Bp_Rp,G_Rp,Bp_G
Gaia DR3 5733429157137237760,,18.35435,21.409199,16.801304,17.153090131295297,0.0077458516244242,20.207939131295294,0.0077458516244242,15.600044131295297,0.0077458516244242,4.607895,1.553046,3.054849
Gaia DR3 5734737438536674432,,15.592953,15.969452,15.072603,14.740166672990638,0.0010592049548412,15.116665672990637,0.0010592049548412,14.219816672990635,0.0010592049548412,0.896849,0.52035,0.376499
Gaia DR3 5736025550767699968,,13.940733,15.900057,12.634045,12.632810660839633,0.0009029027830385,14.592134660839632,0.0009029027830385,11.326122660839632,0.0009029027830385,3.266012,1.306688,1.959324
Gaia DR3 5736464668223622784,,11.577574,12.280942,9.727146,10.664246194804791,0.0025372142460664,11.367614194804794,0.0025372142460664,8.813818194804796,0.0025372142460655,2.553796,1.850428,0.703368
Gaia DR3 5736464668224470400,,11.466395,12.186896,9.682451,10.528804485525749,0.0050102769945548,11.24930548552575,0.0050102769945548,8.74486048552575,0.0050102769945548,2.504445,1.783944,0.720501
Gaia DR3 5739942011185493888,HD 82558,7.488392,7.973812,6.828997,6.179766038502956,0.0009690960554387,6.6651860385029575,0.0009690960554387,5.520371038502956,0.0009690960554387,1.144815,0.659395,0.48542
Gaia DR3 5743705394673617664,,8.7874155,9.724067,7.83197,7.980913251251412,0.0005631207841223,8.917564751251412,0.0005631207841219,7.025467751251412,0.0005631207841223,1.892097,0.9554455,0.9366515
Gaia DR3 5743705398968422400,,14.536796,17.045137,13.111814,13.731258341170731,0.0011536091304753,16.23959934117073,0.0011536091304744,12.306276341170731,0.0011536091304753,3.933323,1.424982,2.508341
Gaia DR3 5745027011945719808,,13.473969,15.318127,12.19264,12.260076337399363,0.000693580687523,14.104234337399363,0.000693580687523,10.978747337399364,0.000693580687523,3.125487,1.281329,1.844158
Gaia DR3 5745027080665197696,,11.041849,12.339122,9.912987,9.828150310201734,0.0007828098865712,11.125423310201734,0.0007828098865712,8.699288310201734,0.0007828098865712,2.426135,1.128862,1.297273
Gaia DR3 5751680775281710720,,13.348852,15.293843,12.045428,12.19977746168144,0.0007493907131701,14.144768461681435,0.0007493907131701,10.89635346168144,0.0007493907131701,3.248415,1.303424,1.944991
Gaia DR3 5753687109122994048,,,,16.847324,,,,,17.551666155183206,0.0033672801484136,,,
Gaia DR3 5756746775106229120,,14.976862,17.386621,13.588961,13.52076395229549,0.0020565092587743,15.93052295229549,0.0020565092587743,12.13286295229549,0.0020565092587743,3.79766,1.387901,2.409759
Gaia DR3 5760701787150565888,HD 76151,5.846635,6.175872,5.3507657,4.714086898411439,0.0014941378826076,5.04332389841144,0.0014941378826076,4.21821759841144,0.0014941378826076,0.8251063,0.4958693,0.329237
Gaia DR3 5761985432616501376,,15.888929,19.109976,14.351721,16.201605236762177,0.001365025206903,19.422652236762172,0.001365025206903,14.66439723676218,0.001365025206903,4.758255,1.537208,3.221047
Gaia DR3 5764485618978306176,,16.103315,16.570662,15.471751,14.796410129024547,0.0018671091249613,15.26375712902455,0.0018671091249613,14.164846129024552,0.0018671091249613,1.098911,0.631564,0.467347
Gaia DR3 57739208163471744,,13.3060875,15.168982,12.018643,12.020270258558895,0.0011215465682647,13.883164758558896,0.0011215465682647,10.732825758558896,0.0011215465682647,3.150339,1.2874445,1.8628945
Gaia DR3 5776161813992756992,,10.92762,12.405219,9.734407,10.402139613056082,0.0004753646971309,11.879738613056082,0.0004753646971309,9.208926613056082,0.0004753646971309,2.670812,1.193213,1.477599
Gaia DR3 5787859896160384384,,15.964824,16.32645,15.433426,14.539072360049284,0.0014526959628824,14.900698360049288,0.0014526959628824,14.007674360049286,0.0014526959628824,0.893024,0.531398,0.361626
Gaia DR3 579379032258351488,,20.409344,21.522224,18.170149,19.17602678160832,0.036378694807917,20.28890678160833,0.036378694807917,16.93683178160832,0.036378694807917,3.352075,2.239195,1.11288
Gaia DR3 579567598501642368,HD 79555,7.653692,8.158969,6.857188,6.392064187648303,0.0062372054761929,6.897341187648304,0.0062372054761929,5.595560187648304,0.0062372054761929,1.301781,0.796504,0.505277
Gaia DR3 5798502241016325120,,11.740923,13.310611,10.522011,10.332567676492848,0.0007987832722866,11.902255676492851,0.0007987832722866,9.113655676492847,0.0007987832722866,2.7886,1.218912,1.569688
Gaia DR3 5802998414627069696,,11.694767,13.041399,10.548792,10.270644156436743,0.000708721972888,11.617276156436745,0.000708721972888,9.124669156436749,0.0007087219728871,2.492607,1.145975,1.346632
Gaia DR3 5802998414627070080,,11.3912,12.689291,10.264239,9.966725968161835,0.0007620100643332,11.264816968161837,0.0007620100643332,8.839764968161834,0.0007620100643332,2.425052,1.126961,1.298091
Gaia DR3 5805810454276181120,,10.445256,11.554786,9.401079,9.456636794618271,0.000494267345581,10.566166794618272,0.000494267345581,8.412459794618272,0.000494267345581,2.153707,1.044177,1.10953
Gaia DR3 5808612830236138368,HD 147584,4.7439675,5.039831,4.30314,4.33595271848352,0.0042624116617391,4.631816218483519,0.0042624116617391,3.89512521848352,0.0042624116617391,0.736691,0.4408275,0.2958635
Gaia DR3 5808918155180366336,,14.708539,16.999754,13.342461,13.409119034660868,0.0011286470863369,15.70033403466087,0.0011286470863369,12.04304103466087,0.0011286470863369,3.657293,1.366078,2.291215
Gaia DR3 5809399363316630912,,15.944595,19.094633,14.400121,15.015711252812068,0.0022464739708185,18.16574925281207,0.0022464739708194,13.471237252812069,0.0022464739708185,4.694512,1.544474,3.150038
Gaia DR3 5809399363316632064,,15.280889,18.344933,13.789362,14.384309856115344,0.0089035192409525,17.448353856115347,0.0089035192409525,12.892782856115346,0.0089035192409525,4.555571,1.491527,3.064044
Gaia DR3 5815970800722940800,,12.6199,14.241352,11.389113,11.800108794359431,0.0006344170867578,13.421560794359433,0.0006344170867578,10.56932179435943,0.0006344170867578,2.852239,1.230787,1.621452
Gaia DR3 5818047602083861248,,19.957767,20.94799,18.125837,18.915875642361588,0.1098612585068909,19.906098642361588,0.1098612585068909,17.083945642361588,0.1098612585068909,2.822153,1.83193,0.990223
Gaia DR3 5819260642586368896,,12.277511,13.963825,11.023056,11.082566769477284,0.0007561802860935,12.768880769477285,0.0007561802860935,9.828111769477283,0.0007561802860935,2.940769,1.254455,1.686314
Gaia DR3 5823352234607843968,,12.391207,13.786728,10.851352,10.906902732174617,0.0083442587331097,12.302423732174612,0.0083442587331097,9.367047732174616,0.0083442587331106,2.935376,1.539855,1.395521
Gaia DR3 5826168461855385472,HD 141891,2.784391,3.1869626,2.5581625,2.312976855843539,0.0059015946917502,2.715548455843538,0.0059015946917502,2.0867483558435387,0.0059015946917502,0.6288001,0.2262285,0.4025716
Gaia DR3 5826576346314528768,,20.62419,21.514769,19.132967,19.71140437601379,0.102763548042958,20.60198337601379,0.102763548042958,18.22018137601379,0.102763548042958,2.381802,1.491223,0.890579
Gaia DR3 5832599952051348992,,12.152058,13.785878,10.913867,11.086521920938914,0.0007267210276875,12.720341920938914,0.0007267210276875,9.848330920938912,0.0007267210276875,2.872011,1.238191,1.63382
Gaia DR3 5834738502136521600,,20.471031,21.62889,19.234314,19.307969199654416,0.1349524602086607,20.46582819965441,0.1349524602086607,18.071252199654417,0.1349524602086607,2.394576,1.236717,1.157859
Gaia DR3 5835113573101867520,HD 145417,7.2686267,7.7150817,6.6432695,6.601488215450372,0.000542931420524,7.047943215450372,0.000542931420524,5.976131015450372,0.000542931420524,1.0718122,0.6253572,0.446455
Gaia DR3 5835498883232034816,HD 144628,6.866891,7.3064423,6.2525907,6.011700738324968,0.000611578884901,6.451252038324967,0.000611578884901,5.397400438324968,0.000611578884901,1.0538516,0.6143003,0.4395513
Gaia DR3 5840719364353028096,,13.379448,15.392575,12.0543785,12.258266934397238,0.0007286745761767,14.271393934397238,0.0007286745761767,10.933197434397236,0.0007286745761767,3.3381965,1.3250695,2.013127
Gaia DR3 5842905399625203328,,12.069628,13.693473,10.835979,11.26702511361541,0.0005462701276606,12.89087011361541,0.0005462701276606,10.03337611361541,0.0005462701276606,2.857494,1.233649,1.623845
Gaia DR3 5846275093531511936,,13.560653,15.661355,12.227021,13.014711557220709,0.0006177160601215,15.115413557220707,0.0006177160601215,11.68107955722071,0.0006177160601215,3.434334,1.333632,2.100702
Gaia DR3 5848753805085988352,,18.436214,21.611277,16.662884,18.30050909110865,0.0084403094690319,21.475572091108653,0.0084403094690319,16.52717909110865,0.0084403094690319,4.948393,1.77333,3.175063
Gaia DR3 5849837820492182272,,8.011327,8.693024,7.2144055,6.931648266592551,0.0008010690772999,7.6133452665925505,0.0008010690772999,6.134726766592551,0.0008010690772999,1.4786185,0.7969215,0.681697
Gaia DR3 5849837854861497856,HD 128898,3.1673613,3.4728339,2.9326484,2.093759682638921,0.0080446581929098,2.3992322826389207,0.0080446581929098,1.859046782638921,0.0080446581929098,0.5401855,0.2347129,0.3054726
Gaia DR3 5851167679807239808,,10.497711,11.841756,9.346857,9.454771723578158,0.0161747909808136,10.798816723578158,0.0161747909808145,8.303917723578158,0.0161747909808145,2.494899,1.150854,1.344045
Gaia DR3 5853498713190525696,,8.984749,11.373116,7.5685353,13.41174322743708,0.0001410003324142,15.80011022743708,0.0001410003324142,11.99552952743708,0.0001410003324142,3.8045807,1.4162137,2.388367
Gaia DR3 5856411869205581568,HD 109200,6.904045,7.3370366,6.300198,5.858064722923857,0.0005413650574688,6.291056322923857,0.0005413650574688,5.254217722923857,0.0005413650574688,1.0368386,0.603847,0.4329916
Gaia DR3 5860131207828395648,,13.9216,14.069917,13.649583,12.985758682454602,0.0004996477449124,13.1340756824546,0.0004996477449124,12.7137416824546,0.0004996477449124,0.420334,0.272017,0.148317
Gaia DR3 5861048509766415616,,11.507576,12.7790165,10.389912,10.222481798314623,0.0006746433746842,11.493922298314626,0.0006746433746842,9.104817798314626,0.0006746433746842,2.3891045,1.117664,1.2714405
Gaia DR3 5863130980814698112,,10.090543,11.156851,9.065391,8.957231488488137,0.0005470486138658,10.023539488488137,0.0005470486138658,7.932079488488138,0.0005470486138658,2.09146,1.025152,1.066308
Gaia DR3 5864005027836957952,,17.35473,20.8033,15.810033,16.343869928034756,0.0031932748265326,19.79243992803476,0.0031932748265326,14.79917292803476,0.0031932748265326,4.993267,1.544697,3.44857
Gaia DR3 5866128597052432128,,10.05628,11.094764,9.040682,8.596040193888179,0.0006748586663096,9.63452419388818,0.0006748586663087,7.580442193888179,0.0006748586663092,2.054082,1.015598,1.038484
Gaia DR3 5866992641380992256,HD 125072,6.354505,6.8676977,5.683081,5.991431507819131,0.0005587325488507,6.504624207819132,0.0005587325488507,5.320007507819131,0.0005587325488507,1.1846167,0.671424,0.5131927
Gaia DR3 5867776696271127424,,14.551776,14.763685,14.177938,13.759868311669845,0.0008481458492752,13.971777311669843,0.0008481458492752,13.386030311669844,0.0008481458492752,0.585747,0.373838,0.211909
Gaia DR3 5877160615677467520,,12.523364,14.228209,11.266823,11.2562724503691,0.0009194384985553,12.961117450369098,0.0009194384985553,9.999731450369095,0.0009194384985553,2.961386,1.256541,1.704845
Gaia DR3 5885471411757745408,,11.606108,13.165671,10.389735,10.70338119968947,0.0009870292854348,12.262944199689471,0.0009870292854348,9.487008199689472,0.0009870292854348,2.775936,1.216373,1.559563
Gaia DR3 5895265380327966464,,9.343476,10.448863,8.298997,9.008988245522229,0.0004633649249772,10.114375245522227,0.0004633649249763,7.964509245522229,0.0004633649249767,2.149866,1.044479,1.105387
Gaia DR3 5900432500841313920,,11.973133,13.289874,10.836602,10.682296701608683,0.0007739265882538,11.999037701608684,0.0007739265882538,9.545765701608683,0.0007739265882538,2.453272,1.136531,1.316741
Gaia DR3 5902750168276592256,HD 136352,5.48217,5.811649,4.9749002,4.639813463551826,0.0019220533323949,4.969292463551825,0.0019220533323949,4.132543663551826,0.0019220533323949,0.8367488,0.5072698,0.329479
Gaia DR3 5908372482296952064,,9.658678,11.021856,8.50354,8.90740172880485,0.001040140085383,10.270579728804847,0.001040140085383,7.752263728804849,0.001040140085383,2.518316,1.155138,1.363178
Gaia DR3 5908794218026022144,,19.316593,21.301256,17.740871,18.333317176962,0.0089862704783865,20.317980176962,0.0089862704783865,16.757595176961996,0.0089862704783847,3.560385,1.575722,1.984663
Gaia DR3 5910710976034819584,,11.408348,13.005008,10.17434,10.325064531917835,0.0012935819415424,11.921724531917835,0.0012935819415424,9.091056531917836,0.0012935819415424,2.830668,1.234008,1.59666
Gaia DR3 5912921509809469952,,11.32797,12.7912,10.135111,10.260029498921128,0.0010850448252721,11.723259498921127,0.0010850448252721,9.067170498921127,0.0010850448252721,2.656089,1.192859,1.46323
Gaia DR3 5914096303621755520,HD 154577,7.116921,7.58628,6.4758415,6.429183068392833,0.0006483428164121,6.898542068392834,0.0006483428164121,5.788103568392833,0.0006483428164121,1.1104385,0.6410795,0.469359
Gaia DR3 5918299904067162240,,14.885792,17.249289,13.480591,13.48319236178184,0.0021126664289585,15.84668936178184,0.0021126664289585,12.07799136178184,0.0021126664289585,3.768698,1.405201,2.363497
Gaia DR3 5918660719983560192,,9.592273,11.001,8.416265,10.742015080808834,0.0005942503834637,12.150742080808834,0.0005942503834646,9.566007080808832,0.0005942503834646,2.584735,1.176008,1.408727
Gaia DR3 5920900901901635968,,15.933369,16.548653,15.187109,15.279231540950486,0.0013325577790883,15.894515540950488,0.0013325577790883,14.532971540950486,0.0013325577790883,1.361544,0.74626,0.615284
Gaia DR3 5922125556008846208,,12.824652,14.5786085,11.553244,11.381058702908936,0.0010932410438373,13.135015202908937,0.0010932410438373,10.109650702908937,0.0010932410438373,3.0253645,1.271408,1.7539565
Gaia DR3 5924187617032756736,,9.212255,10.270633,8.187291,8.680011270667018,0.0005423790304073,9.738389270667016,0.0005423790304073,7.655047270667017,0.0005423790304073,2.083342,1.024964,1.058378
Gaia DR3 5925209514333720832,,11.961119,13.631484,10.712767,10.943212179247478,0.0007796428609934,12.613577179247478,0.0007796428609934,9.694860179247478,0.0007796428609934,2.918717,1.248352,1.670365
Gaia DR3 5925209583053212800,,8.8669,9.809422,7.906497,7.849028630226409,0.0010528863993664,8.79155063022641,0.0010528863993668,6.88862563022641,0.0010528863993664,1.902925,0.960403,0.942522
Gaia DR3 5930139823230549120,,13.664892,15.540896,12.37637,12.163951627947068,0.0010796257761853,14.03995562794707,0.0010796257761853,10.87542962794707,0.0010796257761853,3.164526,1.288522,1.876004
Gaia DR3 5930579185585956992,,10.586159,11.712841,9.532588,9.216876052065691,0.0008448889375394,10.343558052065692,0.0008448889375394,8.163305052065692,0.0008448889375394,2.180253,1.053571,1.126682
Gaia DR3 5930619695722133760,,11.087938,12.361693,9.970016,9.973888508862853,0.0010873994977798,11.24764350886285,0.0010873994977798,8.855966508862851,0.0010873994977789,2.391677,1.117922,1.273755
Gaia DR3 5931193640795532288,,13.71855,15.797667,12.383474,12.794271681193784,0.0009727646019106,14.873388681193784,0.0009727646019106,11.459195681193783,0.0009727646019106,3.414193,1.335076,2.079117
Gaia DR3 5934097210481810432,,11.115624,12.581364,9.931381,10.465516163108056,0.0008700110746762,11.931256163108056,0.0008700110746762,9.281273163108056,0.0008700110746762,2.649983,1.184243,1.46574
Gaia DR3 5942630107855861888,,12.049491,13.48747,10.866627,10.62331661442441,0.0010979121355543,12.06129561442441,0.0010979121355543,9.44045261442441,0.0010979121355543,2.620843,1.182864,1.437979
Gaia DR3 5942777301034031104,,11.564104,12.925641,10.412805,10.417115128973911,0.0008414390332385,11.778652128973912,0.0008414390332385,9.265816128973912,0.0008414390332376,2.512836,1.151299,1.361537
Gaia DR3 5943550124208359552,,10.642615,11.827406,9.561215,9.654974348003158,0.0006483866342543,10.83976534800316,0.0006483866342543,8.57357434800316,0.0006483866342543,2.266191,1.0814,1.184791
Gaia DR3 5945941905576552064,HD 160691,4.942752,5.293322,4.4427133,3.97654391122017,0.0030639221541561,4.327113911220169,0.0030639221541561,3.476505211220169,0.0030639221541561,0.8506087,0.5000387,0.35057
Gaia DR3 5946986063671469824,,11.613846,13.205047,10.35664,11.68230140386534,0.0009712704694546,13.273502403865342,0.0009712704694546,10.425095403865342,0.0009712704694537,2.848407,1.257206,1.591201
Gaia DR3 5946986063684477056,,9.293614,10.480064,8.208224,9.364284887440672,0.0004531435302537,10.550734887440672,0.0004531435302537,8.278894887440671,0.0004531435302537,2.27184,1.08539,1.18645
Gaia DR3 5950304355429385984,,12.559545,13.971073,11.393523,11.093708489868584,0.0009429357496086,12.505236489868585,0.0009429357496086,9.927686489868584,0.0009429357496086,2.57755,1.166022,1.411528
Gaia DR3 5951165616611763456,HD 156274,5.3014293,5.708797,4.734677,5.581211991664971,0.0013848943251288,5.988579691664971,0.0013848943251288,5.01445969166497,0.0013848943251288,0.97412,0.5667523,0.4073677
Gaia DR3 5951165616635298816,HD 156274B,7.987019,9.0009,6.975858,8.257895498279495,0.0082465131745959,9.271776498279497,0.0082465131745959,7.246734498279497,0.0082465131745959,2.025042,1.011161,1.013881
Gaia DR3 5951535219996858624,,12.587458,14.241595,11.343222,11.122920673338855,0.0009772242756369,12.777057673338856,0.0009772242756369,9.878684673338856,0.0009772242756369,2.898373,1.244236,1.654137
Gaia DR3 5951824121022278144,,8.336431,9.658231,7.193375,10.045049978702645,0.0002593030858184,11.366849978702646,0.0002593030858184,8.901993978702645,0.0002593030858184,2.464856,1.143056,1.3218
Gaia DR3 5955305209191546112,,9.602153,11.2452345,8.340336,11.10398244486023,0.0003387542156847,12.74706394486023,0.0003387542156847,9.842165444860232,0.0003387542156847,2.9048985,1.261817,1.6430815
Gaia DR3 5956746565858482176,,10.40449,11.533131,9.349982,9.164545564537397,0.0006779058929415,10.293186564537397,0.0006779058929415,8.110037564537397,0.0006779058929415,2.183149,1.054508,1.128641
Gaia DR3 5959737748540750592,,14.553508,17.414722,13.095388,14.291012311854242,0.0017345288564127,17.152226311854243,0.0017345288564136,12.83289231185424,0.0017345288564127,4.319334,1.45812,2.861214
Gaia DR3 596779044285041792,,9.072543,9.401226,7.6132402,7.813764607238233,0.0015219072891268,8.142447607238232,0.0015219072891268,6.354461807238233,0.0015219072891268,1.7879858,1.4593028,0.328683
Gaia DR3 596779044285545984,,9.315723,9.586329,7.6332273,8.068774003372123,0.0019306890803463,8.339380003372122,0.0019306890803463,6.386278303372123,0.0019306890803463,1.9531017,1.6824957,0.270606
Gaia DR3 5970137861534914176,HD 153026A,8.068568,8.686857,7.315724,6.685955169633047,0.0008509034221964,7.304244169633046,0.0008509034221964,5.933111169633046,0.0008509034221964,1.371133,0.752844,0.618289
Gaia DR3 5970137861534914304,HD 153026B,9.771798,10.732088,8.756553,8.387236564890781,0.000638653407897,9.34752656489078,0.000638653407897,7.371991564890782,0.000638653407897,1.975535,1.015245,0.96029
Gaia DR3 5970189332424492160,HD 152705,8.07022,8.737367,7.2849135,7.0918068271221,0.0006936809805484,7.7589538271221,0.0006936809805484,6.306500327122099,0.0006936809805484,1.4524535,0.7853065,0.667147
Gaia DR3 5970189504209690496,,11.785176,13.462883,10.502474,10.79983533566948,0.0012366679357311,12.47754233566948,0.0012366679357311,9.51713333566948,0.0012366679357311,2.960409,1.282702,1.677707
Gaia DR3 5970189504223192960,,10.380703,11.737786,9.222966,9.397380810049317,0.0006237079125366,10.754463810049314,0.0006237079125366,8.239643810049314,0.0006237079125366,2.51482,1.157737,1.357083
Gaia DR3 5970956070030449792,HD 150689,7.191345,7.730347,6.49972,6.426799856782495,0.0006061621435526,6.965801856782495,0.0006061621435526,5.735174856782495,0.0006061621435526,1.230627,0.691625,0.539002
Gaia DR3 5970971561918864768,HD 150848,9.143939,9.940723,7.8830147,8.281838674466357,0.0077797499897114,9.078622674466358,0.0077797499897123,7.020914374466358,0.0077797499897118,2.0577083,1.2609243,0.796784
Gaia DR3 5972124644679705728,,18.132826,21.42078,16.599163,16.694429423743085,0.0074963540223791,19.982383423743084,0.0074963540223791,15.160766423743084,0.0074963540223782,4.821617,1.533663,3.287954
Gaia DR3 5975663354131618304,HD 156384C,9.386162,10.588366,8.294535,10.086600025240497,0.0004455944733461,11.288804025240497,0.0004455944733443,8.994973025240496,0.0004455944733443,2.293831,1.091627,1.202204
Gaia DR3 598180646733241216,,10.727942,12.03743,9.594552,9.782644090969072,0.0007168337006415,11.09213209096907,0.0007168337006424,8.64925409096907,0.0007168337006424,2.442878,1.13339,1.309488
Gaia DR3 598180818531355776,,12.00015,,,11.052531477765896,0.0030413225156404,,,,,,,
Gaia DR3 598180818531935232,,8.953956,9.86936,7.959608,8.007840006414275,0.003748257667226,8.923244006414276,0.003748257667226,7.013492006414275,0.003748257667226,1.909752,0.994348,0.915404
Gaia DR3 5983356259047553792,,14.1516695,16.401161,12.776219,13.111997723930855,0.0011807201187234,15.361489223930851,0.0011807201187234,11.736547223930856,0.0011807201187234,3.624942,1.3754505,2.2494915
Gaia DR3 5985229174021530624,,20.12597,22.39199,18.50147,19.481846570260007,0.0212563341595792,21.74786657026001,0.0212563341595792,17.85734657026001,0.0212563341595792,3.89052,1.6245,2.26602
Gaia DR3 5985290231327158144,,12.7359295,15.514997,11.288808,14.103586110343798,0.0005740891706338,16.882653610343798,0.0005740891706338,12.656464610343797,0.0005740891706338,4.226189,1.4471215,2.7790675
Gaia DR3 5989102478619519616,HD 139664,4.5205355,4.7430863,4.171589,3.3179629060063114,0.0049563440829105,3.540513706006312,0.0049563440829105,2.969016406006313,0.0049563440829105,0.5714973,0.3489465,0.2225508
Gaia DR3 5994771148252505216,HD 142709,7.658037,8.27292,6.906685,6.815573036793266,0.0007870302420815,7.430456036793265,0.0007870302420815,6.064221036793265,0.0007870302420815,1.366235,0.751352,0.614883
Gaia DR3 599891555546067072,,16.21911,19.298409,14.701941,15.102817182339706,0.0027131913495566,18.182116182339705,0.0027131913495566,13.585648182339709,0.0027131913495566,4.596468,1.517169,3.079299
Gaia DR3 6000386835153463680,,19.838758,,,18.50836505101549,0.0210086525563397,,,,,,,
Gaia DR3 6000386835164904192,,18.264624,21.290953,16.520283,16.94833125946858,0.0076493022714121,19.97466025946858,0.0076493022714121,15.203990259468576,0.0076493022714121,4.77067,1.744341,3.026329
Gaia DR3 6002807341299977216,,8.2741785,9.566771,7.139158,9.413567145323295,0.0003472848906946,10.706159645323297,0.0003472848906955,8.278546645323297,0.0003472848906946,2.427613,1.1350205,1.2925925
Gaia DR3 6006981087424136576,,13.688254,15.743862,12.361844,12.663891402135247,0.0012910211702319,14.719499402135249,0.0012910211702319,11.33748140213525,0.0012910211702319,3.382018,1.32641,2.055608
Gaia DR3 6009537829925128064,HD 140901B,13.000808,13.035923,12.931354,12.088275203693833,0.0008484021481409,12.123390203693832,0.0008484021481409,12.01882120369383,0.0008484021481409,0.104569,0.069454,0.035115
Gaia DR3 6009538585839374336,HD 140901,5.8338356,6.189643,5.3106127,4.917987186177165,0.0011328690861822,5.273794586177165,0.0011328690861822,4.394764286177165,0.0011328690861822,0.8790303,0.5232229,0.3558074
Gaia DR3 6012127622177717760,,12.156483,13.821445,10.903389,11.181568132526609,0.0045952320549149,12.846530132526606,0.0045952320549149,9.928474132526606,0.0045952320549149,2.918056,1.253094,1.664962
Gaia DR3 6012446244330608768,,11.374842,13.001162,10.138437,11.357062621272869,0.000951708735128,12.983382621272868,0.000951708735128,10.120657621272866,0.000951708735128,2.862725,1.236405,1.62632
Gaia DR3 6013642341180098432,,12.440497,14.03855,11.218816,11.160442636596004,0.0016845517911168,12.758495636596004,0.0016845517911168,9.938761636596004,0.0016845517911168,2.819734,1.221681,1.598053
Gaia DR3 6013647666939138688,,17.302704,17.433655,16.079596,16.071277326021352,0.0361980410686264,16.202228326021356,0.0361980410686264,14.848169326021354,0.0361980410686273,1.354059,1.223108,0.130951
Gaia DR3 6018034958869558912,,11.0004,10.883363,11.231902,10.445631956227093,0.0012132812449729,10.328594956227091,0.0012132812449729,10.677133956227095,0.0012132812449729,-0.348539,-0.231502,-0.117037
Gaia DR3 6018047019138644480,HD 147513,5.215097,5.537262,4.729604,4.663438996993941,0.0018508782223047,4.985603996993941,0.0018508782223047,4.177945996993941,0.0018508782223047,0.807658,0.485493,0.322165
Gaia DR3 6018209128388194688,,13.885518,16.095129,12.498873,13.164232786387265,0.0014866340887813,15.373843786387264,0.0014866340887813,11.777587786387263,0.0014866340887813,3.596256,1.386645,2.209611
Gaia DR3 6018950542798498304,,14.135478,16.26139,12.743782,13.013911620769465,0.0042394767415983,15.139823620769464,0.0042394767415983,11.622215620769463,0.0042394767415983,3.517608,1.391696,2.125912
Gaia DR3 6018950572865687808,,13.68547,15.6705885,12.315821,12.5571168184376,0.0013151742655814,14.5422353184376,0.0013151742655814,11.1874678184376,0.0013151742655814,3.3547675,1.369649,1.9851185
Gaia DR3 602079652404802688,HD 73667,7.3614326,7.8002553,6.7451334,6.033484704502233,0.000899593013786,6.472307404502232,0.000899593013786,5.417185504502233,0.000899593013786,1.0551219,0.6162992,0.4388227
Gaia DR3 6021430250773348736,,9.495382,10.836117,8.347611,9.845046312428968,0.0005375701115664,11.185781312428968,0.0005375701115664,8.69727531242897,0.0005375701115664,2.488506,1.147771,1.340735
Gaia DR3 6021430250773733632,,12.898023,14.946816,11.444944,13.25152020580407,0.0019753864562535,15.30031320580407,0.0019753864562535,11.798441205804073,0.0019753864562535,3.501872,1.453079,2.048793
Gaia DR3 6025146733201615616,,12.99128,14.183434,11.0104475,11.84587873794089,0.0045571755979718,13.038032737940888,0.0045571755979718,9.865046237940891,0.0045571755979718,3.1729865,1.9808325,1.192154
Gaia DR3 6026152137815012096,,12.185422,13.518717,10.922086,10.698571697031005,0.0014052604272025,12.031866697031004,0.0014052604272025,9.435235697031004,0.0014052604272025,2.596631,1.263336,1.333295
Gaia DR3 6026895540811552512,HD 152606,8.943901,9.7984295,8.037454,7.705606267162173,0.0006576121027026,8.560134767162172,0.000657612102703,6.799159267162173,0.0006576121027026,1.7609755,0.906447,0.8545285
Gaia DR3 6029992663310612096,HD 154088,6.3801155,6.777419,5.814102,5.071083204726957,0.0009347427844286,5.4683867047269565,0.0009347427844286,4.505069704726957,0.0009347427844286,0.963317,0.5660135,0.3973035
Gaia DR3 6031475835680030720,,11.547314,12.915356,10.392847,10.10720264049518,0.0010966559862479,11.47524464049518,0.0010966559862479,8.952735640495181,0.0010966559862479,2.522509,1.154467,1.368042
Gaia DR3 6032685745182407040,,14.030096,16.029388,12.665437,12.569612386805751,0.0011808597967428,14.568904386805752,0.0011808597967428,11.204953386805752,0.0011808597967428,3.363951,1.364659,1.999292
Gaia DR3 6035956895316486656,,11.335498,12.090802,9.447915,10.436029357978384,0.0076933813110651,11.191333357978383,0.0076933813110651,8.548446357978381,0.0076933813110642,2.642887,1.887583,0.755304
Gaia DR3 6035956925371144832,,11.341636,12.114572,9.453751,10.457438459515435,0.0089199564821962,11.230374459515437,0.0089199564821962,8.569553459515436,0.0089199564821962,2.660821,1.887885,0.772936
Gaia DR3 6039144001564707072,,11.715765,13.197272,10.518771,10.332712173467662,0.0011230569958549,11.814219173467665,0.0011230569958549,9.13571817346766,0.001123056995854,2.678501,1.196994,1.481507
Gaia DR3 604031766579902976,,17.330706,20.602486,15.772627,15.985387464424614,0.0049096071624141,19.25716746442461,0.0049096071624141,14.427308464424614,0.0049096071624141,4.829859,1.558079,3.27178
Gaia DR3 6044721476534419584,,12.750803,14.414499,11.505672,11.28124105515368,0.0012998789481581,12.944937055153677,0.0012998789481581,10.036110055153678,0.0012998789481581,2.908827,1.245131,1.663696
Gaia DR3 604756890202697728,,9.958463,10.826991,8.6864195,8.896609166166197,0.0037196463718078,9.765137166166197,0.0037196463718069,7.624565666166196,0.0037196463718074,2.1405715,1.2720435,0.868528
